player_name,pitch_type,avg_stuff_plus,pitch_count,total_stuff_plus,total_pitches
"Castro, Miguel",SL,100.736220785326,33,100.736220785326,33
"Kinley, Tyler",CH,76.7465846008366,39,100.62687584400139,1471
"Kinley, Tyler",FF,99.4525323492553,580,100.62687584400139,1471
"Kinley, Tyler",SL,102.51942347948984,852,100.62687584400139,1471
"Peralta, Luis",FF,100.46287511285195,69,100.46287511285195,69
"Robertson, David",FC,100.40399815380341,26,100.40399815380341,26
"Parker, Mitchell",CU,129.04084696600225,31,100.3630660339643,82
"Parker, Mitchell",FF,82.93147370272555,51,100.3630660339643,82
"Wood, Alex",CH,96.98175772700031,78,100.27219327567161,319
"Wood, Alex",SI,115.77357764953248,165,100.27219327567161,319
"Wood, Alex",SL,69.99489789553107,76,100.27219327567161,319
"McGough, Scott",FF,95.52948633208955,43,100.06890077036725,74
"McGough, Scott",FS,106.36550789442985,31,100.06890077036725,74
"Keller, Mitch",ST,99.90447401645179,31,99.90447401645179,31
"Vodnik, Victor",CH,121.78258729190318,130,99.53240491392532,765
"Vodnik, Victor",FF,95.58089336443817,493,99.53240491392532,765
"Vodnik, Victor",SL,92.88149987702423,142,99.53240491392532,765
"Blackburn, Paul",CH,69.85946782853496,30,99.40393277891592,173
"Blackburn, Paul",FC,101.29893974054751,62,99.40393277891592,173
"Blackburn, Paul",SI,80.65243544254665,33,99.40393277891592,173
"Blackburn, Paul",SL,128.31316046621708,48,99.40393277891592,173
"Suarez, Robert",FF,99.25480458488946,36,99.25480458488946,36
"Bruihl, Justin",FC,123.228335473597,53,99.20693160945038,125
"Bruihl, Justin",SI,63.77035995383035,39,99.20693160945038,125
"Bruihl, Justin",ST,102.506685844887,33,99.20693160945038,125
"Anderson, Tyler",CH,101.57493535873458,139,98.9481544821267,398
"Anderson, Tyler",FC,117.62087491378828,94,98.9481544821267,398
"Anderson, Tyler",FF,86.09749834621952,165,98.9481544821267,398
"Koch, Matt",FC,97.95791896838003,168,98.91431082826176,357
"Koch, Matt",FF,96.72255581394322,157,98.91431082826176,357
"Koch, Matt",SL,114.68866613164133,32,98.91431082826176,357
"Scherzer, Max",CH,50.945504671245594,36,98.86265925177443,180
"Scherzer, Max",FC,60.284909183231235,28,98.86265925177443,180
"Scherzer, Max",FF,121.88978357008062,86,98.86265925177443,180
"Scherzer, Max",SL,126.35805509990492,30,98.86265925177443,180
"Hoffman, Jeff",FF,91.98640303319193,63,98.54895792291259,117
"Hoffman, Jeff",SL,106.20527196092,54,98.54895792291259,117
"Urías, Julio",CH,104.4238225142389,107,98.54694706436335,476
"Urías, Julio",FF,105.11694420932977,247,98.54694706436335,476
"Urías, Julio",SV,80.09108667138473,122,98.54694706436335,476
"Márquez, Germán",CH,69.51056368606822,75,98.53507637344198,3020
"Márquez, Germán",FF,96.64847312587445,1195,98.53507637344198,3020
"Márquez, Germán",KC,107.36744009500778,611,98.53507637344198,3020
"Márquez, Germán",SI,81.33606662162477,411,98.53507637344198,3020
"Márquez, Germán",SL,106.91907102525026,728,98.53507637344198,3020
"Warren, Art",FF,101.86287149643249,29,98.46422245911428,69
"Warren, Art",SL,96.0002019070586,40,98.46422245911428,69
"Pilkington, Konnor",FF,98.13363735662519,41,98.13363735662519,41
"Paxton, James",FF,97.91351612968909,50,98.00963213604828,78
"Paxton, James",KC,98.18126786168969,28,98.00963213604828,78
"Pop, Zach",SI,97.94790546425979,41,97.94790546425979,41
"Chavez, Jesse",FC,97.84709643947099,48,97.84709643947099,48
"Lynch IV, Daniel",FF,86.89718332997606,32,97.84071332203602,65
"Lynch IV, Daniel",SL,108.45262119312447,33,97.84071332203602,65
"Doval, Camilo",FC,93.5538487098873,91,97.62490444106986,275
"Doval, Camilo",SI,140.11674795603628,73,97.62490444106986,275
"Doval, Camilo",SL,73.01735034147586,111,97.62490444106986,275
"Schmidt, Clarke",FC,112.12275583528168,27,97.48812643811213,63
"Schmidt, Clarke",ST,86.512154390235,36,97.48812643811213,63
"Oviedo, Johan",FF,95.60496198918223,89,97.39438545455181,144
"Oviedo, Johan",SL,100.2899979712408,55,97.39438545455181,144
"Cabrera, Edward",CH,95.01579237162574,80,97.30724140942937,263
"Cabrera, Edward",CU,120.81051284035341,42,97.30724140942937,263
"Cabrera, Edward",FF,84.4012911647151,90,97.30724140942937,263
"Cabrera, Edward",SL,104.32124229079727,51,97.30724140942937,263
"Leiter Jr., Mark",SI,97.23698914551106,30,97.23698914551106,30
"Henriquez, Edgardo",FF,97.14149965123738,29,97.1414996512374,29
"Widener, Taylor",FF,97.01213851056782,99,97.01213851056784,99
"Kershaw, Clayton",CU,112.47123428992818,62,96.94533025694776,324
"Kershaw, Clayton",FF,93.48140919938886,122,96.94533025694776,324
"Kershaw, Clayton",SL,93.08813253535776,140,96.94533025694776,324
"Anderson, Chase",CH,110.88997461991734,215,96.86014676102357,920
"Anderson, Chase",CU,-3.632437645482565,36,96.86014676102357,920
"Anderson, Chase",FC,111.63634177931884,249,96.86014676102357,920
"Anderson, Chase",FF,83.17104715297764,249,96.86014676102357,920
"Anderson, Chase",SI,97.52317715217724,112,96.86014676102357,920
"Anderson, Chase",ST,101.20546689679945,59,96.86014676102357,920
"Petersen, Michael",FF,96.82805859744174,25,96.82805859744174,25
"Nola, Aaron",CH,92.49924220520077,67,96.73683466153653,390
"Nola, Aaron",FC,81.2841351201819,39,96.73683466153653,390
"Nola, Aaron",FF,124.1440525429366,118,96.73683466153653,390
"Nola, Aaron",KC,84.54827736803043,102,96.73683466153653,390
"Nola, Aaron",SI,79.48300826497002,64,96.73683466153653,390
"Jansen, Kenley",FC,92.5841548136657,60,96.61241037298531,91
"Jansen, Kenley",SI,104.40903403618452,31,96.61241037298531,91
"Morejon, Adrian",FF,81.11439799797382,45,96.5418007797702,71
"Morejon, Adrian",SL,123.24307482518698,26,96.5418007797702,71
"Molina, Anthony",CH,114.76589759336785,115,96.51609598428564,546
"Molina, Anthony",CU,104.07462864737626,44,96.51609598428564,546
"Molina, Anthony",FF,82.0396180360235,254,96.51609598428564,546
"Molina, Anthony",SL,105.88243265073784,133,96.51609598428564,546
"Ramírez, Yohan",FF,115.57332148038545,28,96.46076453828178,74
"Ramírez, Yohan",SI,84.82703422569693,46,96.46076453828178,74
"Smyly, Drew",KC,94.7857414964953,73,96.32302064257365,116
"Smyly, Drew",SI,98.93282012312531,43,96.32302064257365,116
"Walker, Ryan",SI,90.7633051137779,53,96.09287677321663,112
"Walker, Ryan",SL,100.88045809440735,59,96.09287677321663,112
"Foltynewicz, Mike",FF,95.97864670518445,35,95.97864670518445,35
"White, Mitch",FF,95.93499412177191,26,95.93499412177191,26
"Estévez, Carlos",CH,106.01675106896698,192,95.91366338787428,1047
"Estévez, Carlos",FF,91.94458417861054,710,95.91366338787428,1047
"Estévez, Carlos",SL,101.97058341413259,145,95.91366338787428,1047
"Moronta, Reyes",FF,95.81416138774644,38,95.81416138774644,38
"Lamet, Dinelson",FF,86.92721445410929,209,95.7924419502688,596
"Lamet, Dinelson",SI,72.65382290605937,89,95.7924419502688,596
"Lamet, Dinelson",SL,108.92052799601367,298,95.7924419502688,596
"Santos, Antonio",FF,95.64511435347488,44,95.64511435347487,44
"Gausman, Kevin",FF,90.0095633104917,154,95.6003578698757,232
"Gausman, Kevin",FS,106.6385932819928,78,95.6003578698757,232
"Hancock, Emerson",FF,95.37318476392751,32,95.37318476392751,32
"Kelly, Merrill",CH,112.06721026533295,106,95.25933796135925,556
"Kelly, Merrill",CU,123.8512430609093,69,95.25933796135925,556
"Kelly, Merrill",FC,91.63069947922962,154,95.25933796135925,556
"Kelly, Merrill",FF,75.57154211741124,119,95.25933796135925,556
"Kelly, Merrill",SI,95.00484348873502,59,95.25933796135925,556
"Kelly, Merrill",SL,78.16132346079682,49,95.25933796135925,556
"Rodón, Carlos",FF,71.12113433032451,47,95.18030868518942,81
"Rodón, Carlos",SL,128.43857911691444,34,95.18030868518942,81
"Luzardo, Jesús",CH,87.61990712855847,25,94.98114468071053,63
"Luzardo, Jesús",SL,99.82406412291583,38,94.98114468071053,63
"Gray, Jon",CH,83.22608637685497,113,94.84046800539595,1360
"Gray, Jon",CU,92.34058835048143,82,94.84046800539595,1360
"Gray, Jon",FF,88.57702863506721,636,94.84046800539595,1360
"Gray, Jon",SL,105.23926327053242,529,94.84046800539595,1360
"deGrom, Jacob",FF,103.2644712400354,59,94.78540711432781,90
"deGrom, Jacob",SL,78.647833455723,31,94.78540711432781,90
"Fernandez, Ryan",SL,94.73811629787515,29,94.73811629787515,29
"Scott, Tanner",FF,114.3695359095037,26,94.61206540792362,70
"Scott, Tanner",SL,82.93719647517176,44,94.61206540792362,70
"Quantrill, Cal",CH,107.79067470701273,29,93.64827202929953,1184
"Quantrill, Cal",CU,79.59500514323243,135,93.64827202929953,1184
"Quantrill, Cal",FC,92.63686952017602,148,93.64827202929953,1184
"Quantrill, Cal",FF,78.02458877853446,476,93.64827202929953,1184
"Quantrill, Cal",FS,116.56145927849101,396,93.64827202929953,1184
"Meyer, Max",CH,82.42706078192016,26,93.60941864104284,96
"Meyer, Max",FF,97.63906343113545,39,93.60941864104284,96
"Meyer, Max",SL,97.91861727083565,31,93.60941864104284,96
"Kerr, Ray",FF,93.58584775140325,33,93.58584775140325,33
"Feltner, Ryan",CH,81.09206244115785,267,93.56297815201086,2291
"Feltner, Ryan",CU,71.22076359262378,238,93.56297815201086,2291
"Feltner, Ryan",FF,95.22654899859221,821,93.56297815201086,2291
"Feltner, Ryan",SI,93.95132878390089,342,93.56297815201086,2291
"Feltner, Ryan",SL,108.10695197632647,542,93.56297815201086,2291
"Feltner, Ryan",ST,84.49804192982688,81,93.56297815201086,2291
"Kopech, Michael",FF,109.83618274761093,103,93.42840944790014,160
"Kopech, Michael",SL,63.7792752396508,57,93.42840944790014,160
"Littell, Zack",FF,85.70025797054936,71,93.30838578531936,113
"Littell, Zack",SL,106.16974471028772,42,93.30838578531936,113
"Lorenzen, Michael",CH,117.40421777630904,26,93.13654277414544,82
"Lorenzen, Michael",FF,84.66777497554794,28,93.13654277414544,82
"Lorenzen, Michael",SL,79.07104092787677,28,93.13654277414544,82
"Kaprielian, James",FF,93.11067593377516,48,93.11067593377516,48
"Clarke, Taylor",FF,88.53970673455503,51,93.10060665554053,86
"Clarke, Taylor",SL,99.74648939754795,35,93.10060665554053,86
"LeBlanc, Wade",CH,73.8969976044091,26,93.04952979549306,52
"LeBlanc, Wade",FC,112.20206198657701,26,93.04952979549306,52
"Suter, Brent",CH,90.80652190633063,192,93.03708308777183,686
"Suter, Brent",FF,101.60345986076182,251,93.03708308777183,686
"Suter, Brent",SI,73.0345552545323,185,93.03708308777183,686
"Suter, Brent",SL,127.15044215614327,58,93.03708308777183,686
"Fedde, Erick",CU,104.36995686358236,30,93.00663626005215,168
"Fedde, Erick",FC,84.77520772886999,72,93.00663626005215,168
"Fedde, Erick",SI,96.82123074700985,66,93.00663626005215,168
